id,Smiles,Tg,Tm,Eg
1693,[*]c1cc2c(C(=O)N(C2=O)c2cc(ccc2)Cc2ccc(cc2)Cc2ccc(cc2)Cc2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,235.5,,
11131,[*]CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,,,3.7387
10368,[*]C=C([*])CO,,,4.3592
5829,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2c(cccc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,281.0,,
5338,[*]c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)Cc2cc(c(cc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)C(C)(C)C)C(C)(C)C)cc1,274.0,,
8124,[*]OC(=O)c1ccc(cc1)NC(=O)CCCCC(=O)Nc1ccc(cc1)C(=O)OC(=O)c1cc(ccc1)C(=O)[*],,270.0,
11224,[*]NNC(=O)C1CCC(C(=O)NNC(=O)CCCCC([*])=O)CC1,,,4.9352
11313,[*]Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc4cc(C([*])=O)ccc4c3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,,,3.7695
9059,[*]n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCCCC[*],,372.5,
2555,[*]C(C[*])(C(=O)OCCCCCCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)C#N)C,10.0,,
7171,[*]N(C(=O)CCCCCC[*])C,,65.0,
7374,[*]NC(=O)CC(=O)NCCCCCCCCCCCC[*],,217.0,
9981,[*]NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C([*])=O,,,4.9567
1729,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)[*])cc1,194.0,,
4107,[*]c1sc(cc1)c1sc(cc1)c1sc(cc1)[Si]([Si]([*])(C)C)(C)C,45.0,188.0,
1694,[*]c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)c2ccc(cc2)C(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,240.0,,
9869,[*]CCNC(=O)CCCCCCCCC(=O)N[*],,,5.9828
3772,[*]Oc1ccc(cc1)OC1(C(C(C1(F)F)(F)F)([*])F)F,41.0,,
12033,[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],,,4.5782
10257,[*]Oc1ccc(C(=C(Cl)Cl)c2ccc(OC([*])=O)cc2)cc1,,,4.2371
3543,[*]Oc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C1(C2CC3CC(CC1C3)C2)c1ccc(cc1)[*],264.0,,
7725,[*]OC(=O)CC/C=C/CCC(=O)OCCCCCC[*],,20.0,
6656,[*]N(CC[*])Cc1ccccc1,-16.0,,
11617,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,,2.6613
5172,[*]N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCC[*])cc1,198.0,,
10589,[*]OC([*])C=C,,,6.1637
12089,[*]CC(=O)OC(S1)=CC=C1[*],,,4.6247
4597,[*]Oc1ccc(cc1)C1(CCC(CC1)C(C)(C)C)c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)[*],210.0,,
11611,[*]c1ccc(C(=O)Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,,2.7833
4402,[*]Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)CCCCCCCCC(=O)[*])C(=O)OCCCCCCCC,14.25,,
4111,[*]c1sc(cc1)c1sc(c(c1)CCCCCCCC)c1sc(cc1)c1sc(cc1)c1sc(cc1CCCCCCCC)c1sc(cc1)[Si]([Si]([*])(C)C)(C)C,12.0,50.0,
5856,[*]c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)C(c2cc(c(cc2)O)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])(C(F)(F)F)C(F)(F)F)O)cc1,315.0,,
5167,[*]c1cc2c(C(=O)N(C2=O)c2cc3C(=O)c4c(c3cc2)ccc(c4)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])cc1,331.0,,
5072,[*]c1c(nc2c(n1)cc(cc2)Oc1ccc(cc1)NC(=O)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2cc3c(nc(c(n3)c3ccc(cc3)Oc3ccc(cc3)[*])c3ccc(cc3)[N+](=O)[O-])cc2)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(cc1)[N+](=O)[O-],303.0,,
5272,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)OCCCSCCCCSCCCOC(=O)[*])cc1,39.0,144.0,
6975,[*]C(C(CC[*])(F)F)(Cl)F,,241.0,
1324,[*]NC(=O)CCCCCCCCCCCCCCCCC(=O)NCCCCCCCCCCCC[*],47.0,169.5,
2451,[*]C(C[*])C(=O)OCCCCCCCCCCOc1cnc(nc1)c1ccc(cc1)OC(=O)C1OC(OC1)(C)C,29.0,,
8493,[*]Oc1ccc(cc1)C(=O)OCCCCCCCCCCCCCCCCCCOC(=O)c1ccc(cc1)OCC[*],,120.5,
4970,[*]OC(=O)Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)OCCN(CC[*])c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])OC)OC,140.0,,
11150,[*]Oc1cc(OC(=O)c2ccc(OCCCC)cc2)c(OC(=O)CCCC([*])=O)cc1OC(=O)c1ccc(OCCCC)cc1,,,4.3317
7965,[*]OC(=O)Nc1ccc(cc1)C(=O)OCCCCC[*],,160.0,
2414,[*]C(C[*])(CC(=O)OCCOCCOCCOCCOCCOCCOCCOC)C(=O)OCCOCCOCCOCCOCCOCCOCCOC,-71.0,,
12375,C13C(C=[*])OC(C=[*])C1C(=O)N(C2=CC=C(C(F)(F)F)C=C2)C3=O,,,5.369
10193,[*]c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,,,2.7114
815,[*]Oc1ccc(cc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)[*],180.0,310.0,
3554,[*]N1C(N2N(C1=O)C(N(C2=O)c1ccc(cc1)Oc1ccc(cc1)[*])c1ccc(cc1)OC)c1ccc(cc1)OC,163.0,,
3008,[*]c1c2c(c(nn1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)[*])c(c(c(c2c1ccc(cc1)F)c1ccc(cc1)F)c1ccc(cc1)F)c1ccc(cc1)F,306.33,,
1244,[*]Oc1c(cc(cc1C)c1cc(c(c(c1)C)OC(=O)CCCCCC(=O)[*])C)C,96.0,230.0,
7334,[*]NC(=O)C(=O)NCCCNC(=O)CCCCCCCCC(=O)NCCC[*],,276.0,
7146,[*]N(C(=NCC)[*])CC,,166.0,
3553,[*]C1(COC1)COc1ccc(cc1)C(c1ccc(cc1)OC[*])(C(F)(F)F)C(F)(F)F,134.0,,
163,[*]C(C[*])(c1ccc(cc1)C(C)C)C,134.91,203.0,
10230,[*]OC(=O)c1ccc(CCCc2ccc(C([*])=O)cc2)cc1,,,4.5456
7972,[*]OC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)OCCN(CC[*])CCCC(=O)Nc1ccc(cc1)N=Nc1ccccc1,,250.0,
670,[*]OC(=O)C(C(=O)OCCOCC[*])CCCCC,-47.0,,
6305,[*]c1cc2c(C(=O)N(C2=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2cc(cc(c2)c2nc3c([nH]2)cccc3)NC(=O)[*])cc1,361.0,,
6621,[*]O[Si](CCCN=Cc1c(ccc(c1)Cc1cc(c(cc1)O)C=NCCC[Si]([*])(C)C)O)(C)C,-51.62,,
12394,[*]O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCC([*])C,,,6.3039
10843,[*]c1cc(CC)c([*])s1,,,2.3523
11627,[*]c1cc(C=NC(=S)Nc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)ccc1Cl,,,2.0293
6425,[*]OC(=O)OCCCS(=O)(=O)CCCCS(=O)(=O)CCC[*],43.0,,
2515,[*]C(C[*])(C(=O)OCCCCCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,18.0,,
11715,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,,,3.248
6977,[*]C(C[*])(C(=O)NCCCCCCCCCCC(=O)NCCCCCCCCCCC(=O)O)C,,71.2,
5448,[*]c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)[*])C)C)cc1,305.0,,
2762,[*]C(=CC(C[*])C)C,2.08,170.0,
4887,[*]S(=O)(=O)NCCCCCCNC(=O)C([*])(F)F,51.0,,
5365,[*]c1c2C(=O)N(C(=O)c2c(c2ccccc12)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)[*])c1cc(ccc1)C(F)(F)F,252.0,,
12031,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],,,2.9595
5834,[*]c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,264.0,,
11681,[*]CCCCCCCCOC(=O)O[*],,,7.3252
8041,[*]OC(=O)c1ccc(cc1)C(=O)NCCCCCCNC(=O)c1ccc(cc1)C(=O)OCCCCCCCCCC[*],,235.0,
8568,[*]Oc1ccc(cc1)N=Cc1ccc(cc1)OC(=O)c1ccc(cc1)C=Nc1ccc(cc1)OCCOC(=O)NCCCCCCNC(=O)OCC[*],,231.2,
6590,[*]N(c1ccc(cc1)c1c2c(c(cc1)c1c3c(c(cc1)c1ccc(cc1)[*])c(ccc3C)C)c(ccc2C)C)c1ccc(cc1)C,148.0,,
6710,[*]O[Si]([*])(CCCCCCCCCCCn1c2ccccc2c2ccccc12)C,-45.0,,
876,[*]Oc1cc(c(cc1)C(=O)c1ccccc1)c1c(ccc(c1)Oc1ccc(cc1)C(c1ccc(cc1)[*])(C)C)C(=O)c1ccccc1,156.0,,
6088,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cc(cc1C)c1cc(c(c(c1)C)Oc1cc2c(C(=O)N(C2=O)c2c(cc(cc2C)Cc2cc(c(c(c2)C)[*])C)C)cc1)C)C,420.0,,
5232,[*]N1C(=O)c2c(C1=O)cc(cc2)[Si](O[Si](O[Si](c1cc2c(C(=O)N(C2=O)c2cc(ccc2)Cc2cc(ccc2)[*])cc1)(C)C)(C)C)(C)C,208.0,,
7132,[*]C=CC(C([*])(C)C)(C)C,,262.5,
7056,[*]C(C[*])Cc1c(ccc(c1)C)C,,336.0,
7397,[*]NC(=O)CCCC(CC[*])C,,181.5,
8846,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc3c(cc2)ccc(c3)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)[*])cc1,,363.0,
11890,[*]c1ccc([*])n1C(C(=O)NO)n1c2ccccc2c2ccccc21,,,2.9081
1261,[*]C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)OC(=O)c1cc(cc(c1)Cl)C(=O)Oc1ccc(cc1)[*],313.0,390.0,
10851,[*]c1cc2sc([*])cc2s1,,,1.8963
9724,[*]Oc1ccc(OC(=O)CCC([*])=O)cc1,,,5.0485
2041,[*]N=P([*])(OCCCCCCCCC)OCCCCCCCCC,-56.0,,
7006,[*]C(C[*])C(=O)NCCCCCCCCCCCCCCCCCC,,57.85,
3660,[*]Oc1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)OCCCCCCCCCC[*])c1ccccc1)c1ccccc1,90.0,,
11098,[*]CCC(C)CC(=O)O[*],,,6.826
2103,[*]c1ccc(cc1)C(C([*])(F)F)(F)F,76.95,500.0,
2915,[*]c1n(nc(c1)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)[*])c1ccccc1,235.0,,
10668,[*]C=CC(=O)C=Cc1ccc(Sc2ccc([*])o2)o1,,,2.5309
7509,[*]NC(=O)NCCCCNC(=O)NCCCCCC[*],,275.0,
11903,[*]OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc([*])cc4)CCCC3)cc2)ccc1C,,,3.9679
6957,[*]C(=C[*])c1c(ccc(c1)C(=O)Oc1ccc(cc1)OCCCCCC)C(=O)Oc1ccc(cc1)OCCCCCC,,194.0,
12320,[*]Oc6ccc(Oc5ccc(OC(=O)c4ccc(C3(c1ccc(C([*])=O)cc1)OC(=O)c2ccccc23)cc4)cc5)cc6,,,3.6172
6157,[*]c1cc2c(C(=O)N(C2=O)c2c3c(ccc2)c(ccc3)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2c(cc(cc2)c2cc(c(cc2)NC(=O)[*])OC)OC)cc1,304.0,,
10564,[*]CCOCCOC(=O)NCCNC(=O)O[*],,,6.3071
5917,[*]C1C(=O)N(C(=O)C1CC[*])CCCCCCCCCCCCCC,62.4,94.55,
8195,[*]OC(CNC(=O)CC([*])C)C,,210.0,
2748,[*]C(C[*])(C(=O)OCC(=O)c1cc2c(o1)ccc(c2)Br)C,137.0,,
7924,[*]OC(=O)NCCOCCOCCNC(=O)OCC[*],,190.0,
6091,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cc(c(c1)C(C)(C)C)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)[*])cc1)C(C)(C)C,262.0,,
4477,[*]Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)CCCCCCC(=O)[*])C(=O)OCC,54.0,,
10103,[*]CC(C)(C)COC(=O)Nc1ccc(Cc2ccc(NC(=O)O[*])c(C)c2)cc1C,,,4.5157
5268,[*]OC(=O)NC(=O)c1ccc(cc1)C(=O)NC(=O)OCC(C[*])CCCCCCCCCCCC,75.0,,
3970,[*]O[Si](Oc1c(cc(cc1)C1(c2ccccc2c2ccccc12)c1cc(c(cc1)[*])C)C)(c1ccccc1)c1ccccc1,171.0,,
8559,[*]Oc1ccc(cc1)N=Cc1ccc(cc1)OC(=O)c1ccc(cc1)C=Nc1ccc(cc1)OCCCCCCCCCCOC(=O)NC1CCC(CC1)CC1CCC(CC1)NC(=O)OCCCCCCCCCC[*],,137.0,
6121,[*]N1C(=O)C(CC1=O)(SCCOCCSC1(C(=O)N(C(=O)C1)CCCCCCN1C(=O)C(C(C1=O)C)SCCOCCSC1C(=O)N(C(=O)C1C)CCCCCC[*])C)C,78.0,,
864,[*]Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)[*],281.0,,
4261,[*]OC(=O)c1ccc(cc1)CC(=O)OCc1ccc(cc1)C[*],47.0,,
1355,[*]NC(=O)c1cc(ccc1)C(=O)NCCCCCC[*],121.6,202.6666667,
7111,[*]C1C=CC(CC1)[*],,272.5,
8462,[*]Oc1ccc(cc1)C(=NN=C(c1ccc(cc1)OC(=O)CCCCCCCCCCC(=O)[*])C)C,,209.85,
3073,[*]Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1cc(ccc1)Cc1cc(ccc1)[*],123.0,,
8521,[*]Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1c(cccc1)C=Cc1ccc(cc1)C=Cc1c(cccc1)C(=O)[*])(C)C,,300.0,
5368,[*]c1c2C(=O)N(C(=O)c2c(c2ccccc12)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)[*])c1c(cccc1)C(F)(F)F,260.0,,
7362,[*]NC(=O)C(C[*])(C)C,,263.6166667,
8728,[*]SCCCCCCCCCCSCCCCCCCCCCC[*],,76.0,
6745,[*][Si](CC(C[*])c1c2c(ccc1)cccc2)(C)C,39.0,,
8591,[*]Oc1ccc(cc1)OCC(=O)OC(=O)c1cc(ccc1)C(=O)OC(=O)C[*],,294.5,
3207,[*]OC(C[*])COC(=O)c1ccc(cc1)N1C(=O)C2C(C1=O)C1C=CC2C1,62.5,,
9461,[*]CCOC(=O)COCC(=O)O[*],,,6.1826
10344,[*]C(c1ccccc1)C([*])(C#N)C#N,,,2.7551
1817,[*]c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)OCCN(c2ccc(cc2)N=Nc2ccc(cc2)[N+](=O)[O-])CC)N2C(=O)c3c(C2=O)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,210.0,,
8329,[*]OP(=O)(OCCOc1ccc(cc1)C=Cc1ccc(cc1)OCC[*])Oc1c2c(ccc1)cccc2,,211.0,
2495,[*]C(C[*])(C(=O)OCCCCOc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC)C,51.0,,
8086,[*]OC(=O)c1ccc(cc1)C(=O)OCC(C[*])(CCl)CCl,,119.0,
10265,[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3Cl)cccc12,,,4.0203
1501,[*]c1oc2c(n1)cc(cc2)NC(=O)CCCCCCC(=O)Nc1cc2c(oc(n2)CCCCCC[*])cc1,77.0,230.0,
11017,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,,,5.0249
7267,[*]N1CCN(CC1)C(=O)C1C(C1)C(=O)[*],,330.0,
8537,[*]Oc1ccc(cc1)C=C1C(=O)C(=Cc2ccc(cc2)OCCCCC[*])CC(C1)C,,93.0,
7542,[*]NC(C(C(=O)[*])(C)C)C,,360.0,
1621,[*]c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)NC(=O)[*])cc1,368.0,,
9891,[*]CCCCCCCCCCNC(=O)CCCCCCC(=O)N[*],,,5.9989
8413,[*]Oc1cc(c(cc1)C(=O)OC(=O)C[*])Br,,177.0,
6539,[*]c1nc2c(c(c1)c1ccccc1)cc(cc2)C1(c2ccccc2c2ccccc12)c1cc2c(nc(cc2c2ccccc2)c2ccc(cc2)C2(c3ccccc3C(=O)c3ccccc23)c2ccc(cc2)[*])cc1,385.0,,
10555,[*]C(=O)c1cccc(C(=O)N2COCN2[*])c1,,,4.5807
3394,[*]OP(=O)(N=Nc1ccc(cc1)Oc1ccc(cc1)N=NP(=O)(OCCCCCC[*])OC)OC,25.0,,
7751,[*]OC(=O)CCCCC(=O)OCC#CC#CC[*],,130.0,
5375,[*]c1c2C(=O)N(C(=O)c2c(c2ccccc12)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)[*])c1cc(ccc1)C(F)(F)F,280.5,,
3992,[*]c1ccc2n(c3c(c2c1)cc(cc3)Nc1ccc(cc1)Oc1ccc(cc1)N[*])CC(CCCC)CC,220.0,,
8650,[*]S(=O)(=O)NCC(CNS(=O)(=O)c1cc(ccc1)[*])O,,215.0,
1431,[*]S(=O)(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)[*],160.0,182.0,
3582,[*]O[Si](CCCCCCOC(=O)C(Oc1c(cc(cc1)OC(=O)c1ccc(cc1)c1ccc(cc1)OCCCCCCCCCC[Si]([*])(C)C)[N+](=O)[O-])C)(C)C,20.0,,
10135,[*]CCCC1CC(=O)N([*])C(=O)C1,,,5.8014
987,[*]Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)OCC(CN(S(=O)(=O)c1cc(ccc1)S(=O)(=O)N(CC(C[*])O)C)C)O,127.0,,
11185,[*]Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N[*])c(C)c1C,,,5.2131
9899,[*]CCCCCCCCCCCCNC(=O)CCCCCCCCCCC(=O)N[*],,,5.9644
2842,[*]OP(=O)(Oc1ccc(cc1)C(c1ccc(cc1)[*])(C)C)Oc1c(cc(cc1Cl)Cl)Cl,94.0,,
9055,[*]n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCC(=O)Oc1cc2c(cc1)cc(cc2)OC(=O)CCCCC[*],,319.0,
12180,[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],,,2.7767
7124,[*]C1OC(CO1)COCC1OC(OC1)CCCCCCCC(=O)NCCCCCCCNC(=O)CCCCCCC[*],,145.0,
2984,[*]c1cc2c(oc(n2)c2ccc(cc2)Oc2ccc(cc2)c2oc3c(n2)cc(cc3)C([*])(C(F)(F)F)C(F)(F)F)cc1,294.92,,
2522,[*]C(C[*])C(=O)OC(C(Cl)(Cl)Cl)Cl,70.5,,
7393,[*]NC(=O)CCCC(=O)NC[*],,272.0,
11641,[*]Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC([*])=O)cc2)cc1,,,4.6051
4324,[*]Oc1ccc(cc1)OC(=O)c1c(cc(cc1)C(=O)[*])Oc1ccc(cc1)Cl,107.0,306.0,
6472,[*]Oc1c(cc(cc1Br)C(c1cc(c(c(c1)Br)OC(=O)[*])Br)(C(F)(F)F)C(F)(F)F)Br,206.0,,
8387,[*]Oc1c(cc(cc1)OC(=O)c1ccc(cc1)C(=O)[*])CCCCCCCCC,,237.0,
10586,[*]CCOCCOC(=O)C1CCC(C(=O)O[*])CC1,,,6.6414
10536,[*]C=Cc1ccc(Oc2ccc(C=Cc3cc([*])ncn3)cc2)cc1,,,2.9815
59,[*]C(C[*])c1c(cccc1)C(=O)OCC,118.0,,
459,[*]C(C[*])(C(=O)OCC(O)C)C,72.67,,
3669,[*]O[Si](O[Si](O[Si](O[Si](OC(CCC([*])C)C)(C)C)(C)C)(C)C)(C)C,-96.0,,
2959,[*]Oc1c2c(ccc1)ccc(c2)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)[*],218.0,,
3064,[*]OC(C[*])CSCCCC,-65.0,,
9970,[*]Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC([*])=O)cc1,,,4.455
9914,[*]CCCCCCNC(=O)C1CC1(C)C(=O)N[*],,,6.1739
11397,[*]C(=O)c1ccc(N([*])CCCCCCCC)cc1,,,3.611
4950,[*]OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC[*])c1ccc(cc1)C(=C(C#N)C#N)C#N)C,125.0,,
29,[*]C(C[*])(CCC)C,27.0,,
1077,[*]OC(=O)CCC(=O)OCC[*],-11.33,108.0383721,
1290,[*]OC(=O)c1cc2c(C(CC2(c2ccc(cc2)C(=O)OCC[*])C)(C)C)cc1,154.0,,
1505,[*]Nc1ccc(cc1)NC(=O)c1cc(cc(c1)S(=O)(=O)c1ccccc1)C(=O)[*],308.0,,
1260,[*]C1(c2c(C(=O)O1)cccc2)c1ccc(cc1)OC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Oc1ccc(cc1)[*],279.0,343.0,
10694,[*]OC1=CC(=O)C([*])=CC1=O,,,3.1359
931,[*]N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(cc1)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(c2ccc(cc2)C(c2ccc(cc2)[*])(C)C)(C)C)cc1,246.0,,
8016,[*]OC(=O)c1cc(ccc1)C(=O)OCCCC(=O)NCCCCCCNC(=O)CCC[*],,180.0,
2725,[*]C(C[*])(C(=O)OCc1cc(c(cc1)OCCOCC)OCCOCC)C,-2.0,,
3845,[*]Oc1c(cc(c(c1)C(C)(C)C)Oc1ccc(cc1)C(=O)Nc1c(cc(cc1C)Cc1cc(c(c(c1)C(C)C)NC(=O)c1ccc(cc1)[*])C)C(C)C)C(C)(C)C,260.0,,
7655,[*]Nc1ccc(cc1)NC(=O)c1c(c(c(c(c1SCCCCCCCCCCCCCCCC)SCCCCCCCCCCCCCCCC)C(=O)[*])SCCCCCCCCCCCCCCCC)SCCCCCCCCCCCCCCCC,,37.0,
872,[*]Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)c1c(cccc1)c1c(cccc1)C(=O)c1ccc(cc1)[*])(C)C,172.0,,
1160,[*]OC(=O)C(C[*])C,-26.33,97.5,
12368,[*]CC(C)C1COC2C(C(=O)OC(O)(C(F)(F)F)C(F)(F)C[*])CC12,,,6.2241
7427,[*]NC(=O)CCCCCCCC(=O)NCCc1ccc(cc1)CC[*],,290.0,
7812,[*]OC(=O)CCCCCCCCC(=O)OCCOCCOCC[*],,30.375,
12308,[*]NC(S1)=CC=C1C(=O)O[*],,,3.3859
10749,[*]CCCCOc1ccc(C=C2CCC(=Cc3ccc(O[*])cc3)C2=O)cc1,,,2.9446
2534,[*]C(C[*])(C(=O)OCC1OC(OC1)c1ccccc1)C,130.0,,
9309,[*]CCCCCCCCCCO[*],,,6.2252
10650,[*]Oc1ccc(Oc2cccc([*])n2)cc1,,,4.3182
3573,[*]C1OC(C(C(C1O)O)O[*])COCO,208.0,,
5974,[*]c1cc2c(C(=O)N(C2=O)c2cc(ccc2)P(=O)(c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)C(=O)c2ccc(cc2)NC(=O)[*])c2ccccc2)cc1,238.0,,
8338,[*]Oc1c(cc(c(c1)OC(=O)c1ccc(cc1)OCC)OC(=O)c1ccc(cc1)OC(=O)CCCCCCCCC(=O)Oc1ccc(cc1)C(=O)[*])OC(=O)c1ccc(cc1)OCC,,175.8,
7958,[*]OC(=O)Nc1cc(ccc1)C(=O)OCC1CCC(CC1)C[*],,147.0,
6048,[*]N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2nc(cc(c2)c2ccc(cc2)OCCCC#N)c2ccc(cc2)[*])cc1,360.0,,
10916,[*]CCCCCCCCCCCCc1nc2cc3sc([*])nc3cc2s1,,,4.2887
3646,[*]Oc1ccc(cc1)C1(CCC(CC1)C(C)(C)C)c1ccc(cc1)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)[*])(C)C,144.0,,
7827,[*]OC(=O)CCCCCCCCCCCCC[*],,95.85,
7155,[*]N(C(=O)[*])CCC,,250.0,
